"2003_Montedio_Yamagata_season#1","2","http://dbpedia.org/ontology/ArchitecturalStructure http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/SportFacility http://dbpedia.org/ontology/Stadium http://dbpedia.org/ontology/Venue"
"2004%E2%80%9305_Toronto_Raptors_season#7","2","http://dbpedia.org/ontology/City http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace http://dbpedia.org/ontology/Settlement"
"2005%E2%80%9306_Buffalo_Sabres_season#8","2","http://dbpedia.org/ontology/Album http://dbpedia.org/ontology/MusicalWork http://dbpedia.org/ontology/Work"
"2005%E2%80%9306_Buffalo_Sabres_season#8","4","http://dbpedia.org/ontology/City http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace http://dbpedia.org/ontology/Settlement"
"2006%E2%80%9307_Football_League_Trophy#6","1","http://dbpedia.org/ontology/Company http://dbpedia.org/ontology/Organisation"
"2005_IIHF_World_Championship_Division_II#6","0","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/SoccerPlayer"
"2005_UCI_Mountain_Bike_World_Cup#0","1","http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace http://dbpedia.org/ontology/Settlement http://dbpedia.org/ontology/SkiArea"
"2004%E2%80%9305_Barys_Astana_season#1","4","http://dbpedia.org/ontology/HockeyTeam http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SportsTeam"
"2005_Copa_Per%C3%BA#18","1","http://dbpedia.org/ontology/City http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace http://dbpedia.org/ontology/Settlement"
"2005_WWE_draft_lottery#0","2","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Wrestler http://dbpedia.org/ontology/Athlete"
"2005_Cup_of_China#3","1","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/FigureSkater http://dbpedia.org/ontology/WinterSportPlayer"
"2006%E2%80%9307_Colchester_United_F.C._season#5","1","http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SoccerClub http://dbpedia.org/ontology/SportsTeam"
"2005%E2%80%9306_in_Swedish_bandy#8","1","http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SoccerClub http://dbpedia.org/ontology/SportsTeam"
"2006%E2%80%9307_FC_Utrecht_season#3","2","http://dbpedia.org/ontology/Band http://dbpedia.org/ontology/Group http://dbpedia.org/ontology/Organisation"
"2006%E2%80%9307_Colchester_United_F.C._season#16","2","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/SoccerPlayer"
"2006%E2%80%9307_FIBA_EuroCup_Challenge#0","0","http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SoccerClub http://dbpedia.org/ontology/SportsTeam"
"2006%E2%80%9307_Isthmian_League#3","1","http://dbpedia.org/ontology/Place"
"2005%E2%80%9306_UPC-ligaen_season#0","1","http://dbpedia.org/ontology/SoccerClub http://dbpedia.org/ontology/Organisation"
"2006%E2%80%9307_Greek_Basket_League#0","0","http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SoccerClub http://dbpedia.org/ontology/SportsTeam http://dbpedia.org/ontology/BasketballTeam"
"2003_Chicago_Cubs_season#4","4","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete"
"2006%E2%80%9307_Euroleague#5","1","http://dbpedia.org/ontology/Museum http://dbpedia.org/ontology/Place"
"2005_PGA_Championship#5","1","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/GolfPlayer"
"2006%E2%80%9307_Isthmian_League#11","1","http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SoccerClub http://dbpedia.org/ontology/SportsTeam"
"2006%E2%80%9307_CFU_Club_Championship#2","0","http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SoccerClub http://dbpedia.org/ontology/SportsTeam"
"2004_Minnesota_Golden_Gophers_football_team#0","2","http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/TelevisionStation http://dbpedia.org/ontology/SportsTeam http://dbpedia.org/ontology/Airline"
"2005%E2%80%9306_Pittsburgh_Penguins_season#4","6","http://dbpedia.org/ontology/ArchitecturalStructure http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/Stadium http://dbpedia.org/ontology/Venue http://dbpedia.org/ontology/Building"
"2006%E2%80%9307_Colorado_Avalanche_season#10","2","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/IceHockeyPlayer http://dbpedia.org/ontology/WinterSportPlayer"
"2006%E2%80%9307_Isthmian_League#7","1","http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SoccerClub http://dbpedia.org/ontology/SportsTeam"
"2006%E2%80%9307_EuroLeague_Women#5","0","http://dbpedia.org/ontology/BasketballTeam http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SportsTeam"
"2005%E2%80%9306_Serie_C2#3","1","http://dbpedia.org/ontology/City http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace http://dbpedia.org/ontology/Settlement"
"2006%E2%80%9307_Scottish_League_Cup#1","1","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/SoccerPlayer"
"2006%E2%80%9307_Motherwell_F.C._season#3","3","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/SoccerPlayer"
"2005_Troph%C3%A9e_%C3%89ric_Bompard#2","1","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/FigureSkater http://dbpedia.org/ontology/WinterSportPlayer"
"2006%E2%80%9307_Serie_D#7","1","http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace http://dbpedia.org/ontology/Settlement"
"2006%E2%80%9307_Hazfi_Cup#1","1","http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SoccerClub http://dbpedia.org/ontology/SportsTeam"
"2005_Central_American_and_Caribbean_Championships_in_Athletics_%E2%80%93_Results#25","1","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete"
"2006%E2%80%9307_Colchester_United_F.C._season#15","1","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/SoccerPlayer"
"2005_Swedish_football_Division_2#4","1","http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SoccerClub http://dbpedia.org/ontology/SportsTeam"
"2005_Premier_League_speedway_season#0","0","http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SpeedwayTeam http://dbpedia.org/ontology/SportsTeam"
"2005%E2%80%9306_Macedonian_First_Football_League#2","0","http://dbpedia.org/ontology/Place"
"2003_Chicago_Cubs_season#3","4","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete"
"2005%E2%80%9306_Miami_Heat_season#8","0","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/BasketballPlayer"
"2005_Central_American_and_Caribbean_Championships_in_Athletics_%E2%80%93_Results#30","1","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete"
"2006%E2%80%9307_UCI_Cyclo-cross_World_Cup#3","1","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/Cyclist"
"2006%E2%80%9307_United_States_network_television_schedule#4","1","http://dbpedia.org/ontology/TelevisionShow http://dbpedia.org/ontology/Work"
"2005_ICC_Super_Series#1","0","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/Cricketer"
"2006%E2%80%9307_in_Hong_Kong_football#1","0","http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SoccerLeague http://dbpedia.org/ontology/SportsLeague"
"2006_AFC_Champions_League#3","0","http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SoccerClub http://dbpedia.org/ontology/SportsTeam"
"2002%E2%80%9303_Bradford_City_A.F.C._season#0","1","http://dbpedia.org/ontology/SportsTeam"
"2006%E2%80%9307_United_States_network_television_schedule#6","1","http://dbpedia.org/ontology/Work"
"2006_AFC_Youth_Championship#1","0","http://dbpedia.org/ontology/Country http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace"
"2006%E2%80%9307_UEFA_Champions_League#14","0","http://dbpedia.org/ontology/Place"
"2006%E2%80%9307_Sevilla_FC_season#11","0","http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SoccerClub http://dbpedia.org/ontology/SportsTeam"
"2006_AFC_Youth_Championship_qualification#8","0","http://dbpedia.org/ontology/Country http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace"
"2005_Arab_Athletics_Championships#0","3","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete"
"2006%E2%80%9307_Liga_Gimel#4","1","http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SoccerClub http://dbpedia.org/ontology/SportsTeam"
"2006%E2%80%9307_Tour_de_Ski#18","1","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/Skier http://dbpedia.org/ontology/WinterSportPlayer"
"2006_FIBA_World_Championship#0","1","http://dbpedia.org/ontology/ArchitecturalStructure http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/Stadium http://dbpedia.org/ontology/Venue"
"2006%E2%80%9307_Hoofdklasse#0","1","http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SoccerClub http://dbpedia.org/ontology/SportsTeam"
"2006_AFC_Champions_League#5","0","http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SoccerClub http://dbpedia.org/ontology/SportsTeam"
"2006_Atlanta_Braves_season#2","1","http://dbpedia.org/ontology/SportsTeam"
"2006_CEMAC_Cup#1","0","http://dbpedia.org/ontology/Country http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace"
"2006_Eneco_Tour#17","1","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/Cyclist"
"2006%E2%80%9307_TFF_Third_League#0","1","http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SoccerClub http://dbpedia.org/ontology/SportsTeam"
"2006_Ivan_Hlinka_Memorial_Tournament#2","1","http://dbpedia.org/ontology/Country http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace"
"2006_Dutch_Figure_Skating_Championships#1","1","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete"
"2006_Italian_Chamber_of_Deputies_election,_North_and_Central_American_division#21","1","http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/PoliticalParty"
"2006_FIBA_Asia_Champions_Cup#2","0","http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SoccerClub http://dbpedia.org/ontology/SportsTeam"
"2006_Cambodian_League#0","1","http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SportsTeam"
"2001%E2%80%9302_Atlanta_Thrashers_season#2","4","http://dbpedia.org/ontology/HockeyTeam http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SportsTeam"
"2006_mid-year_rugby_union_internationals#1","0","http://dbpedia.org/ontology/TelevisionShow"
"2006_Ibero-American_Championships_in_Athletics_%E2%80%93_Results#13","2","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete"
"2006_FIFA_World_Cup#Team_rankings#12","0","http://dbpedia.org/ontology/Country http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace"
"2006%E2%80%9307_Macedonian_Second_Football_League#1","1","http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SoccerClub http://dbpedia.org/ontology/SportsTeam"
"2006_FIBA_World_Championship_squads#0","2","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/BasketballPlayer"
"2006_UCI_ProTour#3","1","http://dbpedia.org/ontology/Country http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace"
"2006_Canary_Foundation_Grand_Prix_of_San_Jose#0","2","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/MotorsportRacer http://dbpedia.org/ontology/RacingDriver"
"2006_NACAC_Cross_Country_Championships#1","1","http://dbpedia.org/ontology/Country http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace"
"2006%E2%80%9307_NBL_season#17","4","http://dbpedia.org/ontology/ArchitecturalStructure http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/Venue http://dbpedia.org/ontology/Stadium"
"2006_South_American_Under-23_Championships_in_Athletics#5","1","http://dbpedia.org/ontology/Country http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace"
"2004%E2%80%9305_Millwall_F.C._season#0","5","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/SoccerPlayer http://dbpedia.org/ontology/Athlete"
"2006_FIFA_World_Cup_qualification_(UEFA)#17","0","http://dbpedia.org/ontology/Country http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace"
"2006%E2%80%9307_Hoofdklasse#3","1","http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SoccerClub http://dbpedia.org/ontology/SportsTeam"
"2006%E2%80%9308_European_Nations_Cup_Third_Division#3","1","http://dbpedia.org/ontology/Country"
"2006_Football_League_play-offs#1","1","http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace http://dbpedia.org/ontology/Settlement http://dbpedia.org/ontology/Village"
"2006_FIBA_World_Championship#5","0","http://dbpedia.org/ontology/Country http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace"
"2006_Pangandaran_earthquake_and_tsunami#0","0","http://dbpedia.org/ontology/Place"
"2006_Tim_Hortons_Brier#57","0","http://dbpedia.org/ontology/Settlement http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace"
"2007%E2%80%9308_Adelaide_United_FC_season#0","0","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/SoccerPlayer"
"2006%E2%80%9307_Charlotte_Bobcats_season#8","0","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/BasketballPlayer"
"2006_W-League#0","0","http://dbpedia.org/ontology/SportsTeam http://dbpedia.org/ontology/Organisation"
"2006_World_Baseball_Classic_%E2%80%93_Pool_1#0","1","http://dbpedia.org/ontology/Country http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace"
"2006_World_Baseball_Classic_%E2%80%93_Pool_C#1","0","http://dbpedia.org/ontology/Tournament"
"2006_Tim_Hortons_Brier#30","0","http://dbpedia.org/ontology/Settlement"
"2006_UEFA_European_Under-21_Championship_qualification#10","0","http://dbpedia.org/ontology/Country"
"2006_Ibero-American_Championships_in_Athletics_%E2%80%93_Results#30","2","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete"
"2006_European_Short_Course_Swimming_Championships#0","1","http://dbpedia.org/ontology/Country http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace"
"2006_Scott_Tournament_of_Hearts#52","0","http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace http://dbpedia.org/ontology/Settlement"
"2006_D1_Grand_Prix_season#1","1","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/MotorsportRacer http://dbpedia.org/ontology/RacingDriver"
"2006%E2%80%9307_in_Argentine_football#3","1","http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SoccerClub http://dbpedia.org/ontology/SportsTeam"
"2006%E2%80%9307_Western_Football_League#1","1","http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SoccerClub http://dbpedia.org/ontology/SportsTeam"
"2006_Tim_Hortons_Brier#9","0","http://dbpedia.org/ontology/Settlement http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace"
"2007%E2%80%9308_Clyde_F.C._season#2","0","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/SoccerPlayer"
"2006_Scott_Tournament_of_Hearts#69","0","http://dbpedia.org/ontology/Settlement"
"2007%E2%80%9308_Euroleague#15","1","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/BasketballPlayer http://dbpedia.org/ontology/Scientist"
"2005_LPGA_Tour#0","1","http://dbpedia.org/ontology/Tournament http://dbpedia.org/ontology/Event http://dbpedia.org/ontology/GolfTournament http://dbpedia.org/ontology/SocietalEvent http://dbpedia.org/ontology/SportsEvent"
"2006_WGC-Bridgestone_Invitational#2","1","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/GolfPlayer"
"2006_US_Open_(tennis)#0","1","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/TennisPlayer"
"2006_Rugby_League_National_Leagues#2","1","http://dbpedia.org/ontology/SoccerClub"
"2006_AF2_season#1","0","http://dbpedia.org/ontology/SportsTeam http://dbpedia.org/ontology/Organisation"
"2007%E2%80%9308_Japan_Figure_Skating_Championships#Japan_Junior_Figure_Skating_Championships#7","1","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/FigureSkater http://dbpedia.org/ontology/WinterSportPlayer"
"2007%E2%80%9308_Conference_League_Cup#8","1","http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SoccerClub http://dbpedia.org/ontology/SportsTeam"
"2006%E2%80%9307_Primera_B_Nacional#3","1","http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SoccerClub http://dbpedia.org/ontology/SportsTeam"
"2007%E2%80%9308_Croatian_First_Football_League#4","1","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/SoccerPlayer"
"2007%E2%80%9308_Guildford_Flames_season#2","0","http://dbpedia.org/ontology/HockeyTeam http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SportsTeam"
"2006_UEFA_European_Under-21_Championship_qualification_Group_8#1","0","http://dbpedia.org/ontology/Country http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace"
"2007%E2%80%9308_CEV_Champions_League#45","0","http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SoccerClub http://dbpedia.org/ontology/SportsTeam http://dbpedia.org/ontology/Company"
"2007%E2%80%9308_Minnesota_Wild_season#12","0","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/IceHockeyPlayer http://dbpedia.org/ontology/WinterSportPlayer"
"2007%E2%80%9308_Barangay_Ginebra_Kings_season#3","2","http://dbpedia.org/ontology/FootballLeagueSeason"
"2005_NASCAR_Nextel_Cup_Series#Subway_Fresh_500#0","3","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/MotorsportRacer http://dbpedia.org/ontology/NascarDriver http://dbpedia.org/ontology/RacingDriver"
"2007%E2%80%9308_FIS_Ski_Jumping_World_Cup#13","1","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/Skier http://dbpedia.org/ontology/WinterSportPlayer"
"2006%E2%80%9307_A1_Grand_Prix_of_Nations,_Netherlands#0","1","http://dbpedia.org/ontology/Country http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace"
"2007%E2%80%9308_FIS_Ski_Jumping_World_Cup#21","1","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/Skier http://dbpedia.org/ontology/WinterSportPlayer"
"2006_Molson_Grand_Prix_of_Toronto#1","2","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/MotorsportRacer http://dbpedia.org/ontology/RacingDriver"
"2005_Grand_Prix_motorcycle_racing_season#11","5","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/MotorcycleRider http://dbpedia.org/ontology/MotorsportRacer"
"2007%E2%80%9308_A1_Grand_Prix_of_Nations,_Great_Britain#3","1","http://dbpedia.org/ontology/Country http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace"
"2007%E2%80%9308_Gateshead_F.C._season#6","2","http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SoccerClub http://dbpedia.org/ontology/SportsTeam"
"2005%E2%80%9306_Greek_Basket_League#2","0","http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SoccerClub http://dbpedia.org/ontology/SportsTeam http://dbpedia.org/ontology/BasketballTeam"
"2005%E2%80%9306_Greek_Basket_League#2","14","http://dbpedia.org/ontology/ArchitecturalStructure http://dbpedia.org/ontology/Building http://dbpedia.org/ontology/Place"
"2007%E2%80%9308_LEB_Oro_season#3","1","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/BasketballPlayer"
"2007%E2%80%9308_Liga_de_Ascenso_de_Honduras_Clausura#0","0","http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SoccerClub http://dbpedia.org/ontology/SportsTeam"
"2007%E2%80%9308_LEN_Euroleague#5","0","http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SoccerClub http://dbpedia.org/ontology/SportsTeam"
"2007%E2%80%9308_Ta%C3%A7a_de_Portugal#13","0","http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SoccerClub http://dbpedia.org/ontology/SportsTeam"
"2007%E2%80%9308_ABA_NLB_League#0","2","http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/BasketballTeam http://dbpedia.org/ontology/SoccerClub http://dbpedia.org/ontology/SportsTeam"
"2006_Canadian_Figure_Skating_Championships#4","1","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete"
"2007%E2%80%9308_Pura_Cup_season#6","0","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/Cricketer"
"2006_Oceania_Athletics_Championships#0","0","http://dbpedia.org/ontology/Single"
"2007_Canada_Cup_of_Curling#0","0","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/Curler http://dbpedia.org/ontology/WinterSportPlayer"
"2007%E2%80%9308_Stevenage_Borough_F.C._season#2","2","http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SoccerClub http://dbpedia.org/ontology/SportsTeam"
"2007%E2%80%9308_LNB_Pro_A_season#0","0","http://dbpedia.org/ontology/BasketballTeam http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SportsTeam"
"2007_Ball_Hockey_World_Championship#4","1","http://dbpedia.org/ontology/Country http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace"
"2007%E2%80%9308_UEFA_Champions_League#7","0","http://dbpedia.org/ontology/Broadcaster http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/TelevisionStation"
"2007%E2%80%9308_Premier_League#4","1","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/SoccerManager http://dbpedia.org/ontology/SportsManager"
"2006_FIA_GT_Championship_season#2","1","http://dbpedia.org/ontology/SportsTeam http://dbpedia.org/ontology/Organisation"
"2002%E2%80%9303_Celtic_F.C._season#0","5","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/SoccerPlayer"
"2007%E2%80%9308_Real_Madrid_C.F._season#8","0","http://dbpedia.org/ontology/SoccerTournament"
"2007_Canadian_Senior_Curling_Championships#1","0","http://dbpedia.org/ontology/Settlement http://dbpedia.org/ontology/Place"
"2006%E2%80%9307_Wigan_Athletic_F.C._season#0","1","http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SportsTeam http://dbpedia.org/ontology/SoccerClub"
"2007%E2%80%9308_Nashville_Predators_season#13","2","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/IceHockeyPlayer http://dbpedia.org/ontology/WinterSportPlayer"
"2007_Australian_Youth_Olympic_Festival#3","0","http://dbpedia.org/ontology/Island http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace"
"2007%E2%80%9308_Liga_Bet#1","1","http://dbpedia.org/ontology/SportsTeam"
"2007%E2%80%9308_Atlanta_Hawks_season#7","2","http://dbpedia.org/ontology/City http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace http://dbpedia.org/ontology/Settlement"
"2007_Cricket_World_Cup_Group_A#0","0","http://dbpedia.org/ontology/Country http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace"
"2007_Bulldogs_RLFC_season#4","0","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/RugbyPlayer"
"2006%E2%80%9307_Edmonton_Oilers_season#1","0","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/IceHockeyPlayer http://dbpedia.org/ontology/WinterSportPlayer"
"2007%E2%80%9308_UEFA_Cup#13","0","http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace http://dbpedia.org/ontology/Settlement"
"2007_Copa_Sudamericana#2","0","http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SoccerClub http://dbpedia.org/ontology/SportsTeam"
"2007_Sunfeast_Open#0","2","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/TennisPlayer"
"2007_European_Junior_Baseball_Championship#2","1","http://dbpedia.org/ontology/Country http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace"
"2007_Monaco_Grand_Prix#2","1","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/FormulaOneRacer http://dbpedia.org/ontology/MotorsportRacer http://dbpedia.org/ontology/RacingDriver"
"2007_AFC_Cup#12","1","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/SoccerPlayer"
"2007_CONCACAF_Gold_Cup#Final#6","1","http://dbpedia.org/ontology/Country http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace"
"2007_Iowa_Hawkeyes_football_team#18","0","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/AmericanFootballPlayer http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/GridironFootballPlayer"
"2007%E2%80%9308_NBL_season#15","1","http://dbpedia.org/ontology/BasketballTeam http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SportsTeam"
"2007%E2%80%9308_Golden_State_Warriors_season#8","6","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/BasketballPlayer"
"2007_Lenox_Industrial_Tools_300#0","1","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/MotorsportRacer http://dbpedia.org/ontology/NascarDriver http://dbpedia.org/ontology/RacingDriver"
"2007_Tour_de_Langkawi#3","1","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/Cyclist"
"2007_European_Curling_Championships#37","0","http://dbpedia.org/ontology/Country http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace"
"2007_Rotterdam_Sprint_Cup#1","1","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/Cyclist"
