"List_of_All-ECAC_Hockey_Teams#22","0","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Athlete"
"1985%E2%80%9386_Yugoslav_Cup#2","1","http://dbpedia.org/ontology/SoccerClub http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SportsTeam http://dbpedia.org/ontology/City http://dbpedia.org/ontology/Location http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace http://dbpedia.org/ontology/Settlement http://dbpedia.org/ontology/Band http://dbpedia.org/ontology/Group http://dbpedia.org/ontology/BodyOfWater http://dbpedia.org/ontology/NaturalPlace http://dbpedia.org/ontology/River http://dbpedia.org/ontology/Stream http://dbpedia.org/ontology/Island"
"2015%E2%80%9316_OHL_season#2","0","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/HockeyTeam http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SportsTeam"
"SummerSlam_(1988)#0","1","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Wrestler"
"Netherlands_at_the_1924_Summer_Olympics#7","0","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/Person"
"Georgia_Bulldogs_football_statistical_leaders#35","1","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/AmericanFootballPlayer http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/GridironFootballPlayer http://dbpedia.org/ontology/Person"
"Department_for_Culture,_Media_and_Sport#0","0","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/OfficeHolder http://dbpedia.org/ontology/Person"
"2015_Beach_Volleyball_World_Championships#1","1","http://dbpedia.org/ontology/Country http://dbpedia.org/ontology/Location http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace"
"2008%E2%80%9309_Scottish_First_Division#3","1","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/SoccerPlayer"
"Bowls_at_the_1990_Commonwealth_Games#1","1","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Single http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/BaseballPlayer http://dbpedia.org/ontology/Artwork"
"Adamstown_railway_station#0","0",""
"Every_Kingdom#1","0","http://dbpedia.org/ontology/Single"
"2014%E2%80%9315_WHL_season#5","0","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/IceHockeyPlayer http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/WinterSportPlayer"
"Jones_calculus#2","0",""
"List_of_Los_Angeles-class_submarines#3","0","http://dbpedia.org/ontology/Ship http://dbpedia.org/ontology/Location http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/MeanOfTransportation"
"Category:NA-importance_Chicago_articles?from=E#0","2","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/PublicTransitSystem http://dbpedia.org/ontology/ArchitecturalStructure http://dbpedia.org/ontology/Building http://dbpedia.org/ontology/Location http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/Convention http://dbpedia.org/ontology/Museum"
"Eric_Close#0","1","http://dbpedia.org/ontology/Work"
"United_States_House_of_Representatives_elections,_1940#Massachusetts#12","1","http://dbpedia.org/ontology/Person"
"2010_1000_km_of_Zhuhai#1","5","http://dbpedia.org/ontology/Software http://dbpedia.org/ontology/Aircraft"
"Volkswagen#4","0",""
"Iraqi_parliamentary_election,_2014#0","0","http://dbpedia.org/ontology/Location http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace http://dbpedia.org/ontology/Settlement"
"United_States_presidential_election_in_Louisiana,_2012#0","0","http://dbpedia.org/ontology/Location http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/Agent"
"Highways_in_Croatia#Motorways#4","1",""
"2012%E2%80%9313_IFA_Premiership#3","0","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SoccerClub http://dbpedia.org/ontology/SportsTeam http://dbpedia.org/ontology/Location http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace http://dbpedia.org/ontology/Settlement"
"Ratoath_(Parliament_of_Ireland_constituency)#0","5","http://dbpedia.org/ontology/Person"
"1996_Verdy_Kawasaki_season#2","0","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Company http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SoccerLeague http://dbpedia.org/ontology/SportsLeague http://dbpedia.org/ontology/SoccerTournament http://dbpedia.org/ontology/Event http://dbpedia.org/ontology/SocietalEvent http://dbpedia.org/ontology/SportsEvent http://dbpedia.org/ontology/Tournament http://dbpedia.org/ontology/WomensTennisAssociationTournament"
"1959_U.S._Open_(golf)#3","1","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/GolfPlayer http://dbpedia.org/ontology/Person"
"1964%E2%80%9365_FA_Cup#4","1","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SoccerClub http://dbpedia.org/ontology/SportsTeam"
"1964%E2%80%9365_FA_Cup#4","3","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SoccerClub http://dbpedia.org/ontology/SportsTeam"
"1994_Tennessee_Volunteers_football_team#1","0","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/Person"
"Sydney_Sixers_(WBBL)#0","1","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/Cricketer http://dbpedia.org/ontology/Person"
"1979_Danish_1st_Division#1","1","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/SoccerPlayer"
"Louis_Liotti#0","0","http://dbpedia.org/ontology/Award"
"Stuart_Damon#0","1","http://dbpedia.org/ontology/Award"
"Louise_Grinberg#0","1","http://dbpedia.org/ontology/Film http://dbpedia.org/ontology/Wikidata:Q11424 http://dbpedia.org/ontology/Work"
"Mark_Duplass#2","1","http://dbpedia.org/ontology/Work"
"PGA_Tour_Lifetime_Achievement_Award#0","1","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Person"
"List_of_Soviet_films_of_1934#0","0","http://dbpedia.org/ontology/Film http://dbpedia.org/ontology/Wikidata:Q11424 http://dbpedia.org/ontology/Work"
"World_Reference_Base_for_Soil_Resources#0","1","http://dbpedia.org/ontology/Species"
"Jennifer_Stone#1","1","http://dbpedia.org/ontology/Work"
"United_States_House_of_Representatives_elections,_1974#Oklahoma#36","1","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Congressman http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Politician"
"1989_Green_Bay_Packers_season#The_Instant_Replay_game#0","3","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/GridironFootballPlayer http://dbpedia.org/ontology/Person"
"Walnut_Creek,_California#Education#2","1","http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/Agent"
"List_of_active_duty_United_States_four-star_officers#0","0","http://dbpedia.org/ontology/Person"
"Shimabara_Domain#1","1","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/OfficeHolder"
"Guerra_del_Golfo_(2010)#0","1","http://dbpedia.org/ontology/Play http://dbpedia.org/ontology/Work http://dbpedia.org/ontology/WrittenWork http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Broadcaster http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/TelevisionStation http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Wrestler"
"Green_Party_of_Canada_candidates,_2008_Canadian_federal_election#South_Shore.E2.80.94St._Margaret.27s#7","0","http://dbpedia.org/ontology/Band"
"FC_VSS_Ko%C5%A1ice#6","1","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/SoccerManager http://dbpedia.org/ontology/SportsManager"
"Wuxi_Classic#0","1","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/SnookerPlayer"
"Wuxi_Classic#0","2","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/SnookerPlayer"
"Colonial_Athletic_Association#0","0","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/EducationalInstitution http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/University"
"1990%E2%80%9391_Vancouver_Canucks_season#2","4","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/HockeyTeam http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SportsTeam"
"MTV_Video_Music_Award_for_Best_Overall_Performance#0","1","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/BasketballPlayer http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Artist http://dbpedia.org/ontology/MusicalArtist"
"Moorpark,_California#0","1","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/EducationalInstitution http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/Company"
"2012%E2%80%9313_Ergotelis_F.C._season#3","2","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/SoccerPlayer"
"Prime_Minister_of_Somalia#2","2","http://dbpedia.org/ontology/Band http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Politician http://dbpedia.org/ontology/PrimeMinister"
"List_of_The_Late_Late_Show_with_Craig_Ferguson_episodes_(2009)#7","2","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Person"
"Tennent%27s_Vital#5","0",""
"2011_The_Dominion_Curling_Club_Championship#79","0","http://dbpedia.org/ontology/Settlement"
"List_of_FM_radio_stations_in_the_United_States_by_call_sign_(initial_letters_KK%E2%80%93KM)#0","0","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Broadcaster http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/RadioStation http://dbpedia.org/ontology/Station"
"1947%E2%80%9348_League_of_Norway#3","1","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SoccerClub http://dbpedia.org/ontology/SportsTeam http://dbpedia.org/ontology/Newspaper http://dbpedia.org/ontology/ChemicalCompound http://dbpedia.org/ontology/ChemicalSubstance http://dbpedia.org/ontology/Drug"
"Omar_Sheika#0","2","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Person"
"2014_Major_League_Soccer_season#9","1","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SoccerClub http://dbpedia.org/ontology/SportsTeam"
"List_of_United_States_tornadoes_from_July_to_September_2012#46","1",""
"List_of_Amanda_Award_winners#1","1","http://dbpedia.org/ontology/Film http://dbpedia.org/ontology/Wikidata:Q11424 http://dbpedia.org/ontology/Work"
"The_Amityville_Horror_(film_series)#1","0","http://dbpedia.org/ontology/Film http://dbpedia.org/ontology/Wikidata:Q11424 http://dbpedia.org/ontology/Work"
"List_of_beaches_in_South_Africa#0","0",""
"Brotherhood_(New_Order_album)#1","0","http://dbpedia.org/ontology/Single http://dbpedia.org/ontology/Agent"
"Merthyr_Tydfil_and_Rhymney_(Assembly_constituency)#0","2",""
"Portal:Chess#1","2","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/MilitaryPerson http://dbpedia.org/ontology/FictionalCharacter http://dbpedia.org/ontology/AnatomicalStructure http://dbpedia.org/ontology/BiologicalDatabase http://dbpedia.org/ontology/Album http://dbpedia.org/ontology/MusicalWork http://dbpedia.org/ontology/Work http://dbpedia.org/ontology/Company http://dbpedia.org/ontology/Organisation"
"Emerson_Ferreira_da_Rosa#1","2","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SoccerLeague http://dbpedia.org/ontology/SportsLeague"
"2008_European_Taekwondo_Championships#2","1","http://dbpedia.org/ontology/Country http://dbpedia.org/ontology/Location http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace"
"United_States_Senate_elections,_1818_and_1819#Georgia#3","0","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/AdministrativeRegion http://dbpedia.org/ontology/Location http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace http://dbpedia.org/ontology/Region http://dbpedia.org/ontology/Settlement"
"2007%E2%80%9308_Golden_State_Warriors_season#8","6","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/BasketballPlayer http://dbpedia.org/ontology/Person"
"2013_European_Judo_Championships#9","1","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/Person"
"List_of_mosques_in_Oceania#Australia#6","1","http://dbpedia.org/ontology/ArchitecturalStructure http://dbpedia.org/ontology/Location http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/Settlement http://dbpedia.org/ontology/AdministrativeRegion http://dbpedia.org/ontology/PopulatedPlace http://dbpedia.org/ontology/Region"
"List_of_PlayStation_2_Classics_for_PlayStation_3#PlayStation_2_classics#0","0","http://dbpedia.org/ontology/Software http://dbpedia.org/ontology/VideoGame http://dbpedia.org/ontology/Work"
"Salem,_Oregon#1","1","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/GovernmentAgency http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/Settlement http://dbpedia.org/ontology/EducationalInstitution http://dbpedia.org/ontology/University http://dbpedia.org/ontology/MeanOfTransportation http://dbpedia.org/ontology/Ship http://dbpedia.org/ontology/Company"
"1949%E2%80%9350_Copa_M%C3%A9xico#3","0","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SoccerClub http://dbpedia.org/ontology/SportsTeam http://dbpedia.org/ontology/MeanOfTransportation http://dbpedia.org/ontology/Rocket"
"2004_Major_League_Baseball_draft#2","1","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/BaseballPlayer http://dbpedia.org/ontology/Person"
"Derek_Brunson#1","2","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Person"
"Music_for_%22The_Knee_Plays%22#2","2","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Company http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/RecordLabel http://dbpedia.org/ontology/Album http://dbpedia.org/ontology/MusicalWork http://dbpedia.org/ontology/Work http://dbpedia.org/ontology/Book http://dbpedia.org/ontology/WrittenWork"
"State_highways_serving_Virginia_state_institutions#393#0","3","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/EducationalInstitution http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/University http://dbpedia.org/ontology/Location http://dbpedia.org/ontology/Place"
"National_Register_of_Historic_Places_listings_in_Cobb_County,_Georgia#0","1","http://dbpedia.org/ontology/Building http://dbpedia.org/ontology/Location http://dbpedia.org/ontology/Place"
"Sweden_at_the_1972_Winter_Olympics#1","0","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/Skier http://dbpedia.org/ontology/WinterSportPlayer"
"Arghakhanchi_District#0","0","http://dbpedia.org/ontology/Crater http://dbpedia.org/ontology/Settlement http://dbpedia.org/ontology/Building"
"1989%E2%80%9390_in_Argentine_football#0","1","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SoccerClub http://dbpedia.org/ontology/SportsTeam"
"Metro_Conference_Baseball_Tournament#0","3","http://dbpedia.org/ontology/ArchitecturalStructure http://dbpedia.org/ontology/Location http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/BaseballPlayer http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Building"
"Ermal_Mamaqi#0","1","http://dbpedia.org/ontology/Film http://dbpedia.org/ontology/TelevisionShow http://dbpedia.org/ontology/Work http://dbpedia.org/ontology/Album http://dbpedia.org/ontology/MusicalWork"
"List_of_Malaysian_football_transfers_2014#11","3","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/SoccerPlayer"
"2004%E2%80%9305_Croatian_First_Football_League#0","0","http://dbpedia.org/ontology/ArchitecturalStructure http://dbpedia.org/ontology/Location http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/Stadium"
"Allan_Clarke_(footballer)#0","1","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SoccerClub http://dbpedia.org/ontology/SportsTeam"
"2005_Central_American_and_Caribbean_Championships_in_Athletics_%E2%80%93_Results#25","1","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/Person"
"List_of_Presidential_Medal_of_Freedom_recipients#20","0","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/OfficeHolder"
"List_of_canonically_crowned_images#7","0",""
"2014%E2%80%9315_Los_Angeles_Kings_season#7","1",""
"Hemiaminal#0","5","http://dbpedia.org/ontology/ChemicalCompound http://dbpedia.org/ontology/ChemicalSubstance"
"2003_CAF_Champions_League#3","0","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SoccerClub http://dbpedia.org/ontology/SportsTeam"
"Antichrist_Superstar#4","1","http://dbpedia.org/ontology/Country http://dbpedia.org/ontology/Location http://dbpedia.org/ontology/MusicalArtist http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace"
"1974_British_Commonwealth_Games#Boxing#3","4","http://dbpedia.org/ontology/Person"
"2011_European_Amateur_Boxing_Championships#1","1","http://dbpedia.org/ontology/Country http://dbpedia.org/ontology/Location http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace"
"Karate_at_the_2013_Islamic_Solidarity_Games#0","3",""
"2013_FIBA_Asia_Championship_final_round#8","1","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/BasketballPlayer"
"1962%E2%80%9363_Colchester_United_F.C._season#4","5","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Person"
"List_of_MBTA_bus_routes#105#13","1","http://dbpedia.org/ontology/Location http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace http://dbpedia.org/ontology/Settlement"
"Modern_Paganism#Demographics#2","0","http://dbpedia.org/ontology/Work"
"United_States_House_of_Representatives_elections,_1942#Texas#26","1","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/OfficeHolder http://dbpedia.org/ontology/PopulatedPlace"
"Republican_National_Committee#5","0","http://dbpedia.org/ontology/AdministrativeRegion http://dbpedia.org/ontology/Location http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace http://dbpedia.org/ontology/Region"
"The_World_of_Ouzo#0","0","http://dbpedia.org/ontology/AdministrativeRegion http://dbpedia.org/ontology/Location http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace http://dbpedia.org/ontology/Region http://dbpedia.org/ontology/Settlement"
"2004_Scott_Tournament_of_Hearts#36","0","http://dbpedia.org/ontology/Settlement"
"2013_Paris%E2%80%93Nice#2","1","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/Cyclist http://dbpedia.org/ontology/Person"
"Chris_Gayle#5","1","http://dbpedia.org/ontology/Tournament"
"Zebilla_(Ghana_parliament_constituency)#0","1",""
"San_Angelo,_Texas#3","1","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Broadcaster http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/RadioStation http://dbpedia.org/ontology/Station"
"European_Hockey_League_1999#1","1","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/HockeyTeam http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SportsTeam"
"Nelson_Mandela_Bay_Metropolitan_Municipality#1","0","http://dbpedia.org/ontology/Location http://dbpedia.org/ontology/Place"
"1941%E2%80%9342_NHL_season#9","0","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/IceHockeyPlayer http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/WinterSportPlayer"
"Sug#0","1","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SoccerClub http://dbpedia.org/ontology/SportsTeam http://dbpedia.org/ontology/ArchitecturalStructure http://dbpedia.org/ontology/Building http://dbpedia.org/ontology/Location http://dbpedia.org/ontology/MeanOfTransportation http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/MusicalWork http://dbpedia.org/ontology/Plant http://dbpedia.org/ontology/Language"
"Stephan_Schmidt_(footballer)#0","0","http://dbpedia.org/ontology/Band http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SoccerClub http://dbpedia.org/ontology/SportsTeam"
"1986_Toronto_Blue_Jays_season#4","4","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Agent"
"1980_FIBA_Intercontinental_Cup#2","0","http://dbpedia.org/ontology/BodyOfWater http://dbpedia.org/ontology/Location http://dbpedia.org/ontology/NaturalPlace http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/River http://dbpedia.org/ontology/Stream http://dbpedia.org/ontology/SoccerClub"
"2013_UCI_World_Tour#4","1","http://dbpedia.org/ontology/Country http://dbpedia.org/ontology/Location http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace"
"Mike_Oldfield_discography#2","1","http://dbpedia.org/ontology/MusicalWork http://dbpedia.org/ontology/Work"
"1975%E2%80%9376_FIRA_Trophy#0","1","http://dbpedia.org/ontology/Country http://dbpedia.org/ontology/Location http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace"
"Hong_Kong_Island_(constituency)#0","8",""
"Aldin_%C5%A0etki%C4%87#1","6",""
"1948_UCI_Track_Cycling_World_Championships#1","1","http://dbpedia.org/ontology/Country http://dbpedia.org/ontology/Location http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace"
"2007%E2%80%9308_Nashville_Predators_season#13","2","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/IceHockeyPlayer http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/WinterSportPlayer"
"2012_Albany_Great_Danes_football_team#0","2","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Location http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace http://dbpedia.org/ontology/Settlement http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SportsTeam http://dbpedia.org/ontology/ArchitecturalStructure http://dbpedia.org/ontology/Building http://dbpedia.org/ontology/Hospital http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/BasketballPlayer"
"List_of_Latin_phrases_(Q)#quod_vide#0","0","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Band"
"1970_FIFA_World_Cup_qualification#14","1","http://dbpedia.org/ontology/Country http://dbpedia.org/ontology/Location http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace http://dbpedia.org/ontology/MusicalArtist"
"Malaysian_Open_(tennis)#1","1",""
"Westmorland_County,_New_Brunswick#2","0","http://dbpedia.org/ontology/Location http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace http://dbpedia.org/ontology/Settlement"
"Rimi_Tomy#2","1","http://dbpedia.org/ontology/Film http://dbpedia.org/ontology/Wikidata:Q11424 http://dbpedia.org/ontology/Work"
"Shadow_Zone_(Static-X_album)#1","0","http://dbpedia.org/ontology/Single"
"United_States_House_of_Representatives_elections,_1990#Massachusetts#20","1","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Person"
"United_States_House_of_Representatives_elections,_1936#Louisiana#32","1","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Congressman http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Politician http://dbpedia.org/ontology/OfficeHolder"
"2012%E2%80%9313_UEFA_Europa_League_group_stage#14","0","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Band http://dbpedia.org/ontology/Group http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SoccerClub http://dbpedia.org/ontology/SportsTeam"
"2012%E2%80%9313_HNK_Rijeka_season#11","3","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SoccerClub http://dbpedia.org/ontology/SportsTeam"
"Sigourney_Weaver#2","1","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/TelevisionShow http://dbpedia.org/ontology/Work http://dbpedia.org/ontology/Book http://dbpedia.org/ontology/WrittenWork http://dbpedia.org/ontology/Film http://dbpedia.org/ontology/Wikidata:Q11424"
"Standard_conditions_for_temperature_and_pressure#0","3","http://dbpedia.org/ontology/Software http://dbpedia.org/ontology/PeriodicalLiterature http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Broadcaster http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/Weapon http://dbpedia.org/ontology/RadioStation http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Aircraft http://dbpedia.org/ontology/MeanOfTransportation http://dbpedia.org/ontology/TelevisionShow http://dbpedia.org/ontology/GovernmentAgency"
"1950_Peruvian_Primera_Divisi%C3%B3n#0","1","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/Jockey http://dbpedia.org/ontology/Person"
"Bosnian_football_clubs_in_European_competitions#23","1","http://dbpedia.org/ontology/Location http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace http://dbpedia.org/ontology/Settlement http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SportsTeam http://dbpedia.org/ontology/SoccerClub"
"2008_Pacific_Rim_Gymnastics_Championships#4","1","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/Gymnast http://dbpedia.org/ontology/Person"
"2009_Vodacom_Cup#2","0",""
"Temple_Footbridge#0","0",""
"Minsk_Metro#0","1","http://dbpedia.org/ontology/Magazine http://dbpedia.org/ontology/PeriodicalLiterature http://dbpedia.org/ontology/Work http://dbpedia.org/ontology/WrittenWork"
"1999%E2%80%932000_Czech_First_League#0","1","http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/SoccerClub http://dbpedia.org/ontology/SportsTeam"
"XXII_Corps_(Union_Army)#18","2","http://dbpedia.org/ontology/Event http://dbpedia.org/ontology/MilitaryConflict http://dbpedia.org/ontology/SocietalEvent"
